condition,famInd,features,trialsComplete,correct,pid,stage,f0,f1,catBoundDist
free,3,"[3, 5]",172,True,5d68c8aa40524c00189e8ac2,epochs,3,5,1
free,3,"[5, 6]",173,True,5d68c8aa40524c00189e8ac2,epochs,5,6,4
free,3,"[1, 1]",174,True,5d68c8aa40524c00189e8ac2,epochs,1,1,5
free,3,"[2, 3]",175,True,5d68c8aa40524c00189e8ac2,epochs,2,3,2
free,3,"[4, 6]",176,True,5d68c8aa40524c00189e8ac2,epochs,4,6,3
free,3,"[6, 5]",177,True,5d68c8aa40524c00189e8ac2,epochs,6,5,4
free,3,"[5, 1]",178,True,5d68c8aa40524c00189e8ac2,epochs,5,1,1
free,3,"[1, 4]",179,False,5d68c8aa40524c00189e8ac2,epochs,1,4,2
free,3,"[3, 3]",180,False,5d68c8aa40524c00189e8ac2,epochs,3,3,1
free,1,"[1, 1]",1,True,5d68c8aa40524c00189e8ac2,test1,1,1,5
free,3,"[2, 2]",2,True,5d68c8aa40524c00189e8ac2,test1,2,2,3
free,4,"[6, 6]",3,True,5d68c8aa40524c00189e8ac2,test1,6,6,5
free,1,"[2, 6]",4,True,5d68c8aa40524c00189e8ac2,test1,2,6,1
free,4,"[4, 4]",6,True,5d68c8aa40524c00189e8ac2,test1,4,4,1
free,1,"[3, 2]",7,True,5d68c8aa40524c00189e8ac2,test1,3,2,2
free,4,"[4, 2]",8,True,5d68c8aa40524c00189e8ac2,test1,4,2,1
free,3,"[6, 6]",9,True,5d68c8aa40524c00189e8ac2,test1,6,6,5
free,3,"[5, 1]",10,True,5d68c8aa40524c00189e8ac2,test1,5,1,1
free,4,"[6, 5]",11,True,5d68c8aa40524c00189e8ac2,test1,6,5,4
free,1,"[4, 4]",12,True,5d68c8aa40524c00189e8ac2,test1,4,4,1
free,3,"[4, 2]",13,True,5d68c8aa40524c00189e8ac2,test1,4,2,1
free,4,"[1, 3]",14,True,5d68c8aa40524c00189e8ac2,test1,1,3,3
free,1,"[2, 3]",15,True,5d68c8aa40524c00189e8ac2,test1,2,3,2
free,3,"[6, 5]",16,True,5d68c8aa40524c00189e8ac2,test1,6,5,4
free,4,"[2, 3]",17,True,5d68c8aa40524c00189e8ac2,test1,2,3,2
free,1,"[5, 1]",18,True,5d68c8aa40524c00189e8ac2,test1,5,1,1
free,4,"[5, 1]",19,True,5d68c8aa40524c00189e8ac2,test1,5,1,1
free,3,"[2, 3]",20,True,5d68c8aa40524c00189e8ac2,test1,2,3,2
free,1,"[2, 4]",21,False,5d68c8aa40524c00189e8ac2,test1,2,4,1
free,3,"[5, 3]",23,True,5d68c8aa40524c00189e8ac2,test1,5,3,1
free,4,"[1, 5]",24,True,5d68c8aa40524c00189e8ac2,test1,1,5,1
free,4,"[5, 3]",27,True,5d68c8aa40524c00189e8ac2,test1,5,3,1
free,4,"[2, 6]",28,True,5d68c8aa40524c00189e8ac2,test1,2,6,1
free,1,"[6, 2]",30,False,5d68c8aa40524c00189e8ac2,test1,6,2,1
free,4,"[3, 2]",31,True,5d68c8aa40524c00189e8ac2,test1,3,2,2
free,1,"[3, 1]",33,True,5d68c8aa40524c00189e8ac2,test1,3,1,3
free,4,"[6, 4]",34,True,5d68c8aa40524c00189e8ac2,test1,6,4,3
free,1,"[4, 6]",35,True,5d68c8aa40524c00189e8ac2,test1,4,6,3
free,3,"[1, 4]",36,False,5d68c8aa40524c00189e8ac2,test1,1,4,2
free,3,"[4, 1]",37,True,5d68c8aa40524c00189e8ac2,test1,4,1,2
free,1,"[6, 4]",38,True,5d68c8aa40524c00189e8ac2,test1,6,4,3
free,4,"[6, 3]",39,True,5d68c8aa40524c00189e8ac2,test1,6,3,2
free,3,"[4, 4]",40,True,5d68c8aa40524c00189e8ac2,test1,4,4,1
free,4,"[5, 4]",41,True,5d68c8aa40524c00189e8ac2,test1,5,4,2
free,1,"[6, 3]",42,False,5d68c8aa40524c00189e8ac2,test1,6,3,2
free,1,"[5, 6]",43,True,5d68c8aa40524c00189e8ac2,test1,5,6,4
free,4,"[5, 6]",44,True,5d68c8aa40524c00189e8ac2,test1,5,6,4
free,3,"[3, 1]",45,True,5d68c8aa40524c00189e8ac2,test1,3,1,3
free,1,"[2, 1]",46,True,5d68c8aa40524c00189e8ac2,test1,2,1,4
free,3,"[1, 1]",47,True,5d68c8aa40524c00189e8ac2,test1,1,1,5
free,4,"[1, 1]",48,True,5d68c8aa40524c00189e8ac2,test1,1,1,5
free,4,"[2, 1]",50,True,5d68c8aa40524c00189e8ac2,test1,2,1,4
free,3,"[3, 5]",51,True,5d68c8aa40524c00189e8ac2,test1,3,5,1
free,4,"[2, 2]",52,True,5d68c8aa40524c00189e8ac2,test1,2,2,3
free,3,"[5, 6]",54,True,5d68c8aa40524c00189e8ac2,test1,5,6,4
free,3,"[5, 5]",55,True,5d68c8aa40524c00189e8ac2,test1,5,5,3
free,1,"[6, 5]",56,True,5d68c8aa40524c00189e8ac2,test1,6,5,4
free,3,"[2, 4]",58,True,5d68c8aa40524c00189e8ac2,test1,2,4,1
free,1,"[1, 3]",59,True,5d68c8aa40524c00189e8ac2,test1,1,3,3
free,4,"[1, 4]",60,True,5d68c8aa40524c00189e8ac2,test1,1,4,2
free,1,"[3, 5]",61,True,5d68c8aa40524c00189e8ac2,test1,3,5,1
free,3,"[1, 3]",62,True,5d68c8aa40524c00189e8ac2,test1,1,3,3
free,3,"[4, 6]",64,True,5d68c8aa40524c00189e8ac2,test1,4,6,3
free,1,"[6, 6]",65,True,5d68c8aa40524c00189e8ac2,test1,6,6,5
free,4,"[4, 6]",68,True,5d68c8aa40524c00189e8ac2,test1,4,6,3
free,3,"[4, 5]",69,True,5d68c8aa40524c00189e8ac2,test1,4,5,2
free,3,"[1, 5]",70,True,5d68c8aa40524c00189e8ac2,test1,1,5,1
free,4,"[3, 3]",71,True,5d68c8aa40524c00189e8ac2,test1,3,3,1
free,1,"[4, 1]",72,True,5d68c8aa40524c00189e8ac2,test1,4,1,2
free,1,"[5, 4]",73,True,5d68c8aa40524c00189e8ac2,test1,5,4,2
free,4,"[1, 2]",74,True,5d68c8aa40524c00189e8ac2,test1,1,2,4
free,3,"[1, 2]",75,True,5d68c8aa40524c00189e8ac2,test1,1,2,4
free,4,"[3, 5]",77,True,5d68c8aa40524c00189e8ac2,test1,3,5,1
free,1,"[3, 3]",79,False,5d68c8aa40524c00189e8ac2,test1,3,3,1
free,3,"[3, 3]",81,False,5d68c8aa40524c00189e8ac2,test1,3,3,1
free,1,"[1, 4]",82,True,5d68c8aa40524c00189e8ac2,test1,1,4,2
free,4,"[6, 2]",83,False,5d68c8aa40524c00189e8ac2,test1,6,2,1
free,3,"[3, 6]",84,True,5d68c8aa40524c00189e8ac2,test1,3,6,2
free,3,"[6, 4]",85,True,5d68c8aa40524c00189e8ac2,test1,6,4,3
free,1,"[1, 5]",86,True,5d68c8aa40524c00189e8ac2,test1,1,5,1
free,4,"[5, 5]",87,True,5d68c8aa40524c00189e8ac2,test1,5,5,3
free,1,"[4, 2]",88,True,5d68c8aa40524c00189e8ac2,test1,4,2,1
free,3,"[6, 2]",89,False,5d68c8aa40524c00189e8ac2,test1,6,2,1
free,4,"[4, 5]",90,True,5d68c8aa40524c00189e8ac2,test1,4,5,2
interleaved,1,"[2, 1]",1,False,5d837955f1038a001f8d4ed6,epochs,2,1,4
interleaved,3,"[2, 3]",2,False,5d837955f1038a001f8d4ed6,epochs,2,3,2
interleaved,4,"[4, 1]",3,True,5d837955f1038a001f8d4ed6,epochs,4,1,2
interleaved,1,"[6, 2]",4,False,5d837955f1038a001f8d4ed6,epochs,6,2,1
interleaved,4,"[2, 6]",5,False,5d837955f1038a001f8d4ed6,epochs,2,6,1
interleaved,3,"[5, 5]",6,False,5d837955f1038a001f8d4ed6,epochs,5,5,3
interleaved,3,"[3, 3]",7,True,5d837955f1038a001f8d4ed6,epochs,3,3,1
interleaved,4,"[1, 1]",8,True,5d837955f1038a001f8d4ed6,epochs,1,1,5
interleaved,1,"[6, 3]",9,False,5d837955f1038a001f8d4ed6,epochs,6,3,2
interleaved,4,"[1, 2]",10,True,5d837955f1038a001f8d4ed6,epochs,1,2,4
interleaved,1,"[2, 6]",11,False,5d837955f1038a001f8d4ed6,epochs,2,6,1
interleaved,3,"[6, 4]",12,False,5d837955f1038a001f8d4ed6,epochs,6,4,3
interleaved,4,"[1, 5]",13,True,5d837955f1038a001f8d4ed6,epochs,1,5,1
interleaved,1,"[1, 4]",14,True,5d837955f1038a001f8d4ed6,epochs,1,4,2
interleaved,3,"[1, 1]",15,False,5d837955f1038a001f8d4ed6,epochs,1,1,5
interleaved,1,"[4, 6]",16,True,5d837955f1038a001f8d4ed6,epochs,4,6,3
interleaved,4,"[4, 4]",17,True,5d837955f1038a001f8d4ed6,epochs,4,4,1
interleaved,3,"[3, 1]",18,True,5d837955f1038a001f8d4ed6,epochs,3,1,3
interleaved,3,"[5, 1]",19,True,5d837955f1038a001f8d4ed6,epochs,5,1,1
interleaved,1,"[3, 3]",20,True,5d837955f1038a001f8d4ed6,epochs,3,3,1
interleaved,4,"[3, 5]",21,True,5d837955f1038a001f8d4ed6,epochs,3,5,1
interleaved,4,"[2, 1]",22,True,5d837955f1038a001f8d4ed6,epochs,2,1,4
interleaved,3,"[4, 2]",23,True,5d837955f1038a001f8d4ed6,epochs,4,2,1
interleaved,1,"[1, 1]",24,False,5d837955f1038a001f8d4ed6,epochs,1,1,5
interleaved,3,"[6, 2]",25,False,5d837955f1038a001f8d4ed6,epochs,6,2,1
interleaved,4,"[4, 6]",26,True,5d837955f1038a001f8d4ed6,epochs,4,6,3
interleaved,1,"[3, 2]",27,False,5d837955f1038a001f8d4ed6,epochs,3,2,2
interleaved,4,"[5, 5]",28,False,5d837955f1038a001f8d4ed6,epochs,5,5,3
interleaved,1,"[4, 2]",29,True,5d837955f1038a001f8d4ed6,epochs,4,2,1
interleaved,3,"[4, 4]",30,False,5d837955f1038a001f8d4ed6,epochs,4,4,1
interleaved,1,"[3, 5]",31,True,5d837955f1038a001f8d4ed6,epochs,3,5,1
interleaved,4,"[5, 3]",32,True,5d837955f1038a001f8d4ed6,epochs,5,3,1
interleaved,3,"[5, 4]",33,True,5d837955f1038a001f8d4ed6,epochs,5,4,2
interleaved,1,"[2, 2]",34,True,5d837955f1038a001f8d4ed6,epochs,2,2,3
interleaved,4,"[6, 5]",35,False,5d837955f1038a001f8d4ed6,epochs,6,5,4
interleaved,3,"[4, 6]",36,False,5d837955f1038a001f8d4ed6,epochs,4,6,3
interleaved,3,"[4, 5]",37,True,5d837955f1038a001f8d4ed6,epochs,4,5,2
interleaved,1,"[6, 6]",38,True,5d837955f1038a001f8d4ed6,epochs,6,6,5
interleaved,4,"[3, 6]",39,True,5d837955f1038a001f8d4ed6,epochs,3,6,2
interleaved,1,"[4, 1]",40,True,5d837955f1038a001f8d4ed6,epochs,4,1,2
interleaved,4,"[5, 1]",41,True,5d837955f1038a001f8d4ed6,epochs,5,1,1
interleaved,3,"[5, 3]",42,True,5d837955f1038a001f8d4ed6,epochs,5,3,1
interleaved,1,"[3, 1]",43,True,5d837955f1038a001f8d4ed6,epochs,3,1,3
interleaved,3,"[1, 3]",44,True,5d837955f1038a001f8d4ed6,epochs,1,3,3
interleaved,4,"[3, 3]",45,False,5d837955f1038a001f8d4ed6,epochs,3,3,1
interleaved,1,"[4, 5]",46,False,5d837955f1038a001f8d4ed6,epochs,4,5,2
interleaved,3,"[5, 6]",47,True,5d837955f1038a001f8d4ed6,epochs,5,6,4
interleaved,4,"[3, 2]",48,False,5d837955f1038a001f8d4ed6,epochs,3,2,2
interleaved,4,"[4, 2]",49,True,5d837955f1038a001f8d4ed6,epochs,4,2,1
interleaved,1,"[1, 2]",50,False,5d837955f1038a001f8d4ed6,epochs,1,2,4
interleaved,3,"[2, 2]",51,False,5d837955f1038a001f8d4ed6,epochs,2,2,3
interleaved,1,"[2, 3]",52,False,5d837955f1038a001f8d4ed6,epochs,2,3,2
interleaved,3,"[3, 2]",53,False,5d837955f1038a001f8d4ed6,epochs,3,2,2
interleaved,4,"[6, 6]",54,False,5d837955f1038a001f8d4ed6,epochs,6,6,5
interleaved,3,"[1, 4]",55,True,5d837955f1038a001f8d4ed6,epochs,1,4,2
interleaved,1,"[1, 5]",56,False,5d837955f1038a001f8d4ed6,epochs,1,5,1
interleaved,4,"[1, 3]",57,True,5d837955f1038a001f8d4ed6,epochs,1,3,3
interleaved,1,"[5, 4]",58,True,5d837955f1038a001f8d4ed6,epochs,5,4,2
interleaved,4,"[3, 1]",59,False,5d837955f1038a001f8d4ed6,epochs,3,1,3
interleaved,3,"[6, 5]",60,True,5d837955f1038a001f8d4ed6,epochs,6,5,4
interleaved,3,"[3, 6]",61,True,5d837955f1038a001f8d4ed6,epochs,3,6,2
interleaved,4,"[6, 4]",62,True,5d837955f1038a001f8d4ed6,epochs,6,4,3
interleaved,1,"[2, 4]",63,True,5d837955f1038a001f8d4ed6,epochs,2,4,1
interleaved,3,"[1, 2]",64,True,5d837955f1038a001f8d4ed6,epochs,1,2,4
interleaved,4,"[6, 2]",65,False,5d837955f1038a001f8d4ed6,epochs,6,2,1
interleaved,1,"[5, 1]",66,True,5d837955f1038a001f8d4ed6,epochs,5,1,1
interleaved,3,"[2, 6]",67,True,5d837955f1038a001f8d4ed6,epochs,2,6,1
interleaved,1,"[5, 3]",68,True,5d837955f1038a001f8d4ed6,epochs,5,3,1
interleaved,4,"[2, 2]",69,True,5d837955f1038a001f8d4ed6,epochs,2,2,3
interleaved,4,"[2, 3]",70,True,5d837955f1038a001f8d4ed6,epochs,2,3,2
interleaved,3,"[1, 5]",71,True,5d837955f1038a001f8d4ed6,epochs,1,5,1
interleaved,1,"[3, 6]",72,False,5d837955f1038a001f8d4ed6,epochs,3,6,2
interleaved,4,"[1, 4]",73,True,5d837955f1038a001f8d4ed6,epochs,1,4,2
interleaved,3,"[2, 4]",74,False,5d837955f1038a001f8d4ed6,epochs,2,4,1
interleaved,1,"[6, 5]",75,True,5d837955f1038a001f8d4ed6,epochs,6,5,4
interleaved,4,"[6, 3]",76,True,5d837955f1038a001f8d4ed6,epochs,6,3,2
interleaved,1,"[5, 5]",77,True,5d837955f1038a001f8d4ed6,epochs,5,5,3
interleaved,3,"[4, 1]",78,False,5d837955f1038a001f8d4ed6,epochs,4,1,2
interleaved,4,"[4, 5]",79,True,5d837955f1038a001f8d4ed6,epochs,4,5,2
interleaved,3,"[3, 5]",80,False,5d837955f1038a001f8d4ed6,epochs,3,5,1
interleaved,1,"[5, 6]",81,False,5d837955f1038a001f8d4ed6,epochs,5,6,4
interleaved,3,"[6, 3]",82,False,5d837955f1038a001f8d4ed6,epochs,6,3,2
interleaved,4,"[5, 4]",83,False,5d837955f1038a001f8d4ed6,epochs,5,4,2
interleaved,1,"[4, 4]",84,True,5d837955f1038a001f8d4ed6,epochs,4,4,1
interleaved,1,"[1, 3]",85,True,5d837955f1038a001f8d4ed6,epochs,1,3,3
interleaved,3,"[6, 6]",86,True,5d837955f1038a001f8d4ed6,epochs,6,6,5
interleaved,4,"[5, 6]",87,True,5d837955f1038a001f8d4ed6,epochs,5,6,4
interleaved,3,"[2, 1]",88,True,5d837955f1038a001f8d4ed6,epochs,2,1,4
interleaved,1,"[6, 4]",89,True,5d837955f1038a001f8d4ed6,epochs,6,4,3
interleaved,4,"[2, 4]",90,True,5d837955f1038a001f8d4ed6,epochs,2,4,1
interleaved,1,"[2, 4]",91,True,5d837955f1038a001f8d4ed6,epochs,2,4,1
interleaved,3,"[6, 3]",92,True,5d837955f1038a001f8d4ed6,epochs,6,3,2
interleaved,4,"[2, 1]",93,True,5d837955f1038a001f8d4ed6,epochs,2,1,4
interleaved,3,"[1, 1]",94,False,5d837955f1038a001f8d4ed6,epochs,1,1,5
interleaved,4,"[1, 3]",95,True,5d837955f1038a001f8d4ed6,epochs,1,3,3
interleaved,1,"[6, 4]",96,True,5d837955f1038a001f8d4ed6,epochs,6,4,3
interleaved,3,"[3, 5]",97,True,5d837955f1038a001f8d4ed6,epochs,3,5,1
interleaved,1,"[5, 5]",98,True,5d837955f1038a001f8d4ed6,epochs,5,5,3
interleaved,4,"[1, 1]",99,True,5d837955f1038a001f8d4ed6,epochs,1,1,5
interleaved,1,"[1, 3]",100,True,5d837955f1038a001f8d4ed6,epochs,1,3,3
interleaved,4,"[2, 4]",101,True,5d837955f1038a001f8d4ed6,epochs,2,4,1
interleaved,3,"[3, 2]",102,False,5d837955f1038a001f8d4ed6,epochs,3,2,2
interleaved,4,"[4, 1]",103,False,5d837955f1038a001f8d4ed6,epochs,4,1,2
interleaved,1,"[4, 2]",104,False,5d837955f1038a001f8d4ed6,epochs,4,2,1
interleaved,3,"[4, 4]",105,True,5d837955f1038a001f8d4ed6,epochs,4,4,1
interleaved,3,"[3, 1]",106,False,5d837955f1038a001f8d4ed6,epochs,3,1,3
interleaved,4,"[5, 5]",107,True,5d837955f1038a001f8d4ed6,epochs,5,5,3
interleaved,1,"[3, 6]",108,True,5d837955f1038a001f8d4ed6,epochs,3,6,2
interleaved,1,"[6, 6]",109,False,5d837955f1038a001f8d4ed6,epochs,6,6,5
interleaved,4,"[6, 4]",110,True,5d837955f1038a001f8d4ed6,epochs,6,4,3
interleaved,3,"[2, 1]",111,False,5d837955f1038a001f8d4ed6,epochs,2,1,4
interleaved,1,"[4, 4]",112,False,5d837955f1038a001f8d4ed6,epochs,4,4,1
interleaved,4,"[1, 2]",113,True,5d837955f1038a001f8d4ed6,epochs,1,2,4
interleaved,3,"[1, 5]",114,True,5d837955f1038a001f8d4ed6,epochs,1,5,1
interleaved,3,"[1, 3]",115,True,5d837955f1038a001f8d4ed6,epochs,1,3,3
interleaved,4,"[2, 6]",116,False,5d837955f1038a001f8d4ed6,epochs,2,6,1
interleaved,1,"[2, 3]",117,True,5d837955f1038a001f8d4ed6,epochs,2,3,2
interleaved,3,"[2, 6]",118,True,5d837955f1038a001f8d4ed6,epochs,2,6,1
interleaved,4,"[5, 3]",119,True,5d837955f1038a001f8d4ed6,epochs,5,3,1
interleaved,1,"[1, 2]",120,True,5d837955f1038a001f8d4ed6,epochs,1,2,4
interleaved,3,"[3, 6]",121,True,5d837955f1038a001f8d4ed6,epochs,3,6,2
interleaved,1,"[6, 3]",122,True,5d837955f1038a001f8d4ed6,epochs,6,3,2
interleaved,4,"[4, 6]",123,False,5d837955f1038a001f8d4ed6,epochs,4,6,3
interleaved,1,"[5, 4]",124,True,5d837955f1038a001f8d4ed6,epochs,5,4,2
interleaved,3,"[6, 5]",125,False,5d837955f1038a001f8d4ed6,epochs,6,5,4
interleaved,4,"[5, 4]",126,True,5d837955f1038a001f8d4ed6,epochs,5,4,2
interleaved,3,"[6, 6]",127,True,5d837955f1038a001f8d4ed6,epochs,6,6,5
interleaved,1,"[3, 3]",128,True,5d837955f1038a001f8d4ed6,epochs,3,3,1
interleaved,4,"[4, 4]",129,True,5d837955f1038a001f8d4ed6,epochs,4,4,1
interleaved,1,"[6, 5]",130,True,5d837955f1038a001f8d4ed6,epochs,6,5,4
interleaved,3,"[5, 5]",131,True,5d837955f1038a001f8d4ed6,epochs,5,5,3
interleaved,4,"[1, 4]",132,True,5d837955f1038a001f8d4ed6,epochs,1,4,2
interleaved,4,"[5, 6]",133,True,5d837955f1038a001f8d4ed6,epochs,5,6,4
interleaved,1,"[6, 2]",134,False,5d837955f1038a001f8d4ed6,epochs,6,2,1
interleaved,3,"[4, 5]",135,True,5d837955f1038a001f8d4ed6,epochs,4,5,2
interleaved,1,"[4, 5]",136,True,5d837955f1038a001f8d4ed6,epochs,4,5,2
interleaved,4,"[3, 5]",137,False,5d837955f1038a001f8d4ed6,epochs,3,5,1
interleaved,3,"[2, 2]",138,False,5d837955f1038a001f8d4ed6,epochs,2,2,3
interleaved,1,"[4, 6]",139,True,5d837955f1038a001f8d4ed6,epochs,4,6,3
interleaved,3,"[2, 4]",140,True,5d837955f1038a001f8d4ed6,epochs,2,4,1
interleaved,4,"[3, 2]",141,True,5d837955f1038a001f8d4ed6,epochs,3,2,2
interleaved,1,"[1, 5]",142,False,5d837955f1038a001f8d4ed6,epochs,1,5,1
interleaved,4,"[2, 3]",143,True,5d837955f1038a001f8d4ed6,epochs,2,3,2
interleaved,3,"[4, 6]",144,True,5d837955f1038a001f8d4ed6,epochs,4,6,3
interleaved,3,"[5, 3]",145,True,5d837955f1038a001f8d4ed6,epochs,5,3,1
interleaved,1,"[1, 4]",146,True,5d837955f1038a001f8d4ed6,epochs,1,4,2
interleaved,4,"[5, 1]",147,False,5d837955f1038a001f8d4ed6,epochs,5,1,1
interleaved,1,"[3, 1]",148,False,5d837955f1038a001f8d4ed6,epochs,3,1,3
interleaved,3,"[4, 1]",149,True,5d837955f1038a001f8d4ed6,epochs,4,1,2
interleaved,4,"[3, 3]",150,False,5d837955f1038a001f8d4ed6,epochs,3,3,1
interleaved,4,"[6, 3]",151,True,5d837955f1038a001f8d4ed6,epochs,6,3,2
interleaved,1,"[3, 5]",152,True,5d837955f1038a001f8d4ed6,epochs,3,5,1
interleaved,3,"[5, 6]",153,True,5d837955f1038a001f8d4ed6,epochs,5,6,4
interleaved,4,"[6, 5]",154,True,5d837955f1038a001f8d4ed6,epochs,6,5,4
interleaved,3,"[6, 2]",155,True,5d837955f1038a001f8d4ed6,epochs,6,2,1
interleaved,1,"[3, 2]",156,True,5d837955f1038a001f8d4ed6,epochs,3,2,2
interleaved,3,"[5, 1]",157,False,5d837955f1038a001f8d4ed6,epochs,5,1,1
interleaved,1,"[5, 3]",158,True,5d837955f1038a001f8d4ed6,epochs,5,3,1
interleaved,4,"[6, 2]",159,True,5d837955f1038a001f8d4ed6,epochs,6,2,1
interleaved,3,"[5, 4]",160,True,5d837955f1038a001f8d4ed6,epochs,5,4,2
interleaved,1,"[5, 6]",161,True,5d837955f1038a001f8d4ed6,epochs,5,6,4
interleaved,4,"[3, 1]",162,False,5d837955f1038a001f8d4ed6,epochs,3,1,3
interleaved,3,"[1, 2]",163,True,5d837955f1038a001f8d4ed6,epochs,1,2,4
interleaved,4,"[6, 6]",164,True,5d837955f1038a001f8d4ed6,epochs,6,6,5
interleaved,1,"[2, 2]",165,True,5d837955f1038a001f8d4ed6,epochs,2,2,3
interleaved,3,"[2, 3]",166,False,5d837955f1038a001f8d4ed6,epochs,2,3,2
interleaved,1,"[2, 6]",167,True,5d837955f1038a001f8d4ed6,epochs,2,6,1
interleaved,4,"[4, 2]",168,True,5d837955f1038a001f8d4ed6,epochs,4,2,1
interleaved,4,"[1, 5]",169,True,5d837955f1038a001f8d4ed6,epochs,1,5,1
interleaved,1,"[1, 1]",170,True,5d837955f1038a001f8d4ed6,epochs,1,1,5
interleaved,3,"[1, 4]",171,True,5d837955f1038a001f8d4ed6,epochs,1,4,2
interleaved,4,"[2, 2]",172,True,5d837955f1038a001f8d4ed6,epochs,2,2,3
interleaved,1,"[2, 1]",173,True,5d837955f1038a001f8d4ed6,epochs,2,1,4
interleaved,3,"[3, 3]",174,True,5d837955f1038a001f8d4ed6,epochs,3,3,1
interleaved,3,"[4, 2]",175,False,5d837955f1038a001f8d4ed6,epochs,4,2,1
interleaved,4,"[4, 5]",176,False,5d837955f1038a001f8d4ed6,epochs,4,5,2
interleaved,1,"[4, 1]",177,True,5d837955f1038a001f8d4ed6,epochs,4,1,2
interleaved,3,"[6, 4]",178,True,5d837955f1038a001f8d4ed6,epochs,6,4,3
interleaved,1,"[5, 1]",179,True,5d837955f1038a001f8d4ed6,epochs,5,1,1
interleaved,4,"[3, 6]",180,False,5d837955f1038a001f8d4ed6,epochs,3,6,2
interleaved,4,"[1, 1]",2,True,5d837955f1038a001f8d4ed6,test1,1,1,5
interleaved,3,"[4, 6]",3,True,5d837955f1038a001f8d4ed6,test1,4,6,3
interleaved,3,"[4, 2]",4,False,5d837955f1038a001f8d4ed6,test1,4,2,1
interleaved,4,"[2, 1]",5,True,5d837955f1038a001f8d4ed6,test1,2,1,4
interleaved,1,"[2, 4]",6,True,5d837955f1038a001f8d4ed6,test1,2,4,1
interleaved,3,"[3, 5]",7,True,5d837955f1038a001f8d4ed6,test1,3,5,1
interleaved,4,"[2, 3]",10,True,5d837955f1038a001f8d4ed6,test1,2,3,2
interleaved,1,"[2, 2]",11,True,5d837955f1038a001f8d4ed6,test1,2,2,3
interleaved,3,"[4, 1]",12,True,5d837955f1038a001f8d4ed6,test1,4,1,2
interleaved,1,"[1, 2]",13,True,5d837955f1038a001f8d4ed6,test1,1,2,4
interleaved,3,"[2, 2]",14,True,5d837955f1038a001f8d4ed6,test1,2,2,3
interleaved,1,"[1, 5]",16,False,5d837955f1038a001f8d4ed6,test1,1,5,1
interleaved,3,"[2, 6]",18,True,5d837955f1038a001f8d4ed6,test1,2,6,1
interleaved,3,"[1, 4]",20,True,5d837955f1038a001f8d4ed6,test1,1,4,2
interleaved,1,"[2, 1]",21,True,5d837955f1038a001f8d4ed6,test1,2,1,4
interleaved,1,"[1, 4]",22,True,5d837955f1038a001f8d4ed6,test1,1,4,2
interleaved,3,"[4, 4]",23,False,5d837955f1038a001f8d4ed6,test1,4,4,1
interleaved,4,"[3, 6]",24,True,5d837955f1038a001f8d4ed6,test1,3,6,2
interleaved,4,"[3, 3]",25,False,5d837955f1038a001f8d4ed6,test1,3,3,1
interleaved,3,"[1, 5]",26,True,5d837955f1038a001f8d4ed6,test1,1,5,1
interleaved,1,"[4, 1]",27,True,5d837955f1038a001f8d4ed6,test1,4,1,2
interleaved,1,"[5, 5]",28,True,5d837955f1038a001f8d4ed6,test1,5,5,3
interleaved,3,"[5, 3]",29,False,5d837955f1038a001f8d4ed6,test1,5,3,1
interleaved,4,"[4, 1]",30,False,5d837955f1038a001f8d4ed6,test1,4,1,2
interleaved,3,"[6, 2]",31,True,5d837955f1038a001f8d4ed6,test1,6,2,1
interleaved,1,"[1, 1]",32,True,5d837955f1038a001f8d4ed6,test1,1,1,5
interleaved,4,"[5, 6]",33,True,5d837955f1038a001f8d4ed6,test1,5,6,4
interleaved,3,"[6, 6]",34,True,5d837955f1038a001f8d4ed6,test1,6,6,5
interleaved,4,"[3, 5]",35,True,5d837955f1038a001f8d4ed6,test1,3,5,1
interleaved,1,"[3, 1]",36,True,5d837955f1038a001f8d4ed6,test1,3,1,3
interleaved,1,"[6, 4]",37,True,5d837955f1038a001f8d4ed6,test1,6,4,3
interleaved,4,"[3, 2]",38,False,5d837955f1038a001f8d4ed6,test1,3,2,2
interleaved,3,"[1, 2]",39,True,5d837955f1038a001f8d4ed6,test1,1,2,4
interleaved,1,"[4, 5]",40,True,5d837955f1038a001f8d4ed6,test1,4,5,2
interleaved,3,"[1, 1]",42,False,5d837955f1038a001f8d4ed6,test1,1,1,5
interleaved,3,"[4, 5]",43,True,5d837955f1038a001f8d4ed6,test1,4,5,2
interleaved,4,"[1, 4]",44,True,5d837955f1038a001f8d4ed6,test1,1,4,2
interleaved,1,"[4, 4]",45,False,5d837955f1038a001f8d4ed6,test1,4,4,1
interleaved,3,"[2, 1]",46,True,5d837955f1038a001f8d4ed6,test1,2,1,4
interleaved,4,"[6, 4]",47,True,5d837955f1038a001f8d4ed6,test1,6,4,3
interleaved,1,"[5, 4]",48,True,5d837955f1038a001f8d4ed6,test1,5,4,2
interleaved,4,"[6, 6]",49,True,5d837955f1038a001f8d4ed6,test1,6,6,5
interleaved,1,"[1, 3]",52,True,5d837955f1038a001f8d4ed6,test1,1,3,3
interleaved,4,"[6, 2]",53,True,5d837955f1038a001f8d4ed6,test1,6,2,1
interleaved,3,"[6, 4]",54,False,5d837955f1038a001f8d4ed6,test1,6,4,3
