Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6400845dc9a70e776c0d150f,60a2f63edb72812b711ba128,AWAITING REVIEW,2023-03-02T11:11:25.102000Z,2023-03-02T12:25:54.295000Z,,2023-03-02T12:25:54.675347Z,4470,C15BMR3K,154,"English, Afrikaans",24,Female,Black,South Africa,South Africa,South Africa,English,No,Due to start a new job within the next month
64008475a7fb8040307b8acf,567bdc76b7d79a0012b2738a,AWAITING REVIEW,2023-03-02T11:11:54.593000Z,2023-03-02T11:46:52.792000Z,,2023-03-02T11:46:53.215418Z,2099,C15BMR3K,359,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64008482f724b24dc514926d,5f61bbe3c18cc915aac68b32,AWAITING REVIEW,2023-03-02T11:12:07.999000Z,2023-03-02T12:56:04.298000Z,,2023-03-02T12:56:04.690442Z,6237,C15BMR3K,492,"Afrikaans, English",22,Female,Black,Lesotho,South Africa,Nigeria,English,Yes,Other
6400848414fe52eead6bec29,6022d52a41138f0a5a73d330,AWAITING REVIEW,2023-03-02T11:12:04.955000Z,2023-03-02T12:08:31.227000Z,,2023-03-02T12:08:31.676927Z,3387,C15BMR3K,394,English,38,Male,White,United Kingdom,South Africa,United Kingdom,English,No,Full-Time
640084aff7a267ab26371f4f,5f9197ba39d009000b3d9268,AWAITING REVIEW,2023-03-02T11:12:47.268000Z,2023-03-02T12:52:13.610000Z,,2023-03-02T12:52:14.053860Z,5967,C15BMR3K,317,English,27,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
640084b5dd697be517191087,602d2adcef81ce6b843da09b,AWAITING REVIEW,2023-03-02T11:12:53.222000Z,2023-03-02T12:02:42.682000Z,,2023-03-02T12:02:43.074060Z,2990,C15BMR3K,235,English,20,Male,White,South Africa,South Africa,South Africa,English,Yes,Other
640084c2c7d041a6a3710a34,5d31c6bac88f0e00164c3ccb,AWAITING REVIEW,2023-03-02T11:13:30.758000Z,2023-03-02T11:54:22.954000Z,,2023-03-02T11:54:23.639908Z,2453,C15BMR3K,733,"English, Polish",32,Male,DATA_EXPIRED,United Kingdom,Poland,Poland,English,DATA_EXPIRED,Full-Time
640084c98947af5ec54f56d8,5f61ba7cfdaccd165da6985b,AWAITING REVIEW,2023-03-02T11:13:13.615000Z,2023-03-02T12:21:25.808000Z,,2023-03-02T12:21:26.278611Z,4093,C15BMR3K,492,English,45,Male,Asian,New Zealand,New Zealand,New Zealand,English,DATA_EXPIRED,DATA_EXPIRED
64008501cf7cc2252b171a1b,6113d948bcb1f232c85bdcf3,AWAITING REVIEW,2023-03-02T11:15:43.361000Z,2023-03-02T11:55:47.940000Z,,2023-03-02T11:55:48.311931Z,2405,C15BMR3K,181,"English, Greek",35,Male,White,Greece,Greece,Greece,English,No,Part-Time
64008509490e8b01c2ac5c70,60c1f0e3708c6bcc65473102,AWAITING REVIEW,2023-03-02T11:14:22.700000Z,2023-03-02T11:58:42.313000Z,,2023-03-02T11:58:43.211432Z,2660,C15BMR3K,464,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
