Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6400bf866aeaef35f2cfdfa9,5fe3b63f4b3bdc08088f6ae0,AWAITING REVIEW,2023-03-02T15:23:50.822000Z,2023-03-02T16:26:24.488000Z,,2023-03-02T16:26:24.933459Z,3754,C15BMR3K,115,"English, Spanish, Hindi",22,Male,Asian,Chile,Chile,Chile,English,Yes,Other
6400bf94b46c8584972a9a74,5f12f3b9b6d334012fba9ca4,AWAITING REVIEW,2023-03-02T15:24:14.657000Z,2023-03-02T16:32:16.318000Z,,2023-03-02T16:32:16.810480Z,4082,C15BMR3K,525,English,23,Female,DATA_EXPIRED,DATA_EXPIRED,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6400bf98be9f1250b18b540c,5ea6f9f2064600098ec3de7d,AWAITING REVIEW,2023-03-02T15:24:13.042000Z,2023-03-02T16:27:30.921000Z,,2023-03-02T16:27:31.340614Z,3798,C15BMR3K,532,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400bfadc4a8241137326ef4,60c75eb8c7c62c1cabd3f275,AWAITING REVIEW,2023-03-02T15:25:27.134000Z,2023-03-02T16:47:19.800000Z,,2023-03-02T16:47:20.748239Z,4913,C15BMR3K,293,English,35,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
6400bfc6de84dac420503489,60b2827157e043215e6f997e,AWAITING REVIEW,2023-03-02T15:24:54.989000Z,2023-03-02T16:48:45.474000Z,,2023-03-02T16:48:48.268697Z,5031,C15BMR3K,399,English,22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
6400bfc9cab8b09201604b94,6060b63e4ccfcf7b44479d8b,AWAITING REVIEW,2023-03-02T15:25:24.201000Z,2023-03-02T16:35:59.779000Z,,2023-03-02T16:36:00.141222Z,4236,C15BMR3K,189,"Afrikaans, English",20,Male,Mixed,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
6400bfcd94205f8fec0c5528,60214feec65df50cd6837a48,AWAITING REVIEW,2023-03-02T15:25:01.261000Z,2023-03-02T17:16:01.885000Z,,2023-03-02T17:16:02.341815Z,6661,C15BMR3K,334,English,31,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
6400bfd2d96da418ea7829b5,570157c6917228000d8d4b6a,AWAITING REVIEW,2023-03-02T15:25:06.512000Z,2023-03-02T16:03:43.968000Z,,2023-03-02T16:03:44.394632Z,2318,C15BMR3K,717,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400bfdda310218696458146,60a2df32808ac76c056b37b9,AWAITING REVIEW,2023-03-02T15:25:21.682000Z,2023-03-02T16:57:11.933000Z,,2023-03-02T16:57:12.406658Z,5511,C15BMR3K,294,English,25,Female,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
6400c0077e6fabbbe494754e,55d6e23469dbc30010b66dc3,AWAITING REVIEW,2023-03-02T15:26:03.763000Z,2023-03-02T16:33:31.736000Z,,2023-03-02T16:33:32.144055Z,4048,C15BMR3K,892,English,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6400c00825497a0efd4795de,5e25f47427b78983dc68a86a,AWAITING REVIEW,2023-03-02T15:26:03.618000Z,2023-03-02T16:08:05.897000Z,,2023-03-02T16:08:07.360182Z,2523,C15BMR3K,860,English,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400c00bcb4c81886dbfd4a3,63f50af2c1c4e936e812b6f6,AWAITING REVIEW,2023-03-02T15:26:11.129000Z,2023-03-02T17:02:49.308000Z,,2023-03-02T17:02:49.731419Z,5799,C15BMR3K,6,English,31,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
