pid,condition,stage,feedbackOn,trialsComplete,famInd,features,rule,responseOrder,correctResponse,guess,confidence,correct,rt,numTrainTrials,count
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,105,1,"[3, 6]",fi,"[2, 0]",2,0,0.8200000000000001,False,3768,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,106,1,"[5, 6]",fi,"[0, 2]",2,2,0.44,True,72347,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,107,1,"[2, 6]",fi,"[0, 2]",2,0,0.23,False,3281,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,108,1,"[3, 3]",fi,"[2, 0]",0,2,0.21,False,4762,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,109,1,"[2, 4]",fi,"[2, 0]",0,0,0.1,True,4096,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,110,1,"[6, 3]",fi,"[2, 0]",2,2,0.14,True,4487,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,111,1,"[2, 2]",fi,"[2, 0]",0,0,0.34,True,11351,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,112,1,"[1, 3]",fi,"[0, 2]",0,0,0.11,True,12493,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,113,1,"[4, 5]",fi,"[2, 0]",2,2,0.29,True,5523,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,114,1,"[3, 5]",fi,"[2, 0]",2,2,0.4,True,15095,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,115,1,"[1, 2]",fi,"[0, 2]",0,0,0.27,True,12201,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,116,1,"[3, 2]",fi,"[2, 0]",0,2,0.17,False,7154,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,117,1,"[1, 4]",fi,"[0, 2]",0,0,0.44,True,5269,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,118,1,"[2, 3]",fi,"[2, 0]",0,2,0.16,False,4392,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,119,1,"[4, 4]",fi,"[0, 2]",2,2,0.44,True,3948,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,120,1,"[5, 1]",fi,"[0, 2]",0,0,0.44,True,8050,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,121,4,"[6, 5]",fi,"[7, 6]",7,6,0.27,False,24630,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,122,4,"[3, 3]",fi,"[6, 7]",6,6,0.15,True,3375,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,123,4,"[2, 1]",fi,"[6, 7]",6,6,0.14,True,10634,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,124,4,"[6, 6]",fi,"[7, 6]",7,7,0.33,True,3601,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,125,4,"[1, 3]",fi,"[7, 6]",6,6,0.3,True,3788,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,126,4,"[6, 4]",fi,"[7, 6]",7,7,0.42,True,3631,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,127,4,"[1, 5]",fi,"[6, 7]",6,6,0.36,True,4682,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,128,4,"[2, 3]",fi,"[6, 7]",6,6,0.27,True,3983,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,129,4,"[1, 2]",fi,"[7, 6]",6,6,0.93,True,3573,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,130,4,"[4, 6]",fi,"[6, 7]",7,7,0.08,True,5094,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,131,4,"[3, 6]",fi,"[6, 7]",7,7,0.09,True,3259,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,132,4,"[5, 3]",fi,"[7, 6]",7,7,0.19,True,4089,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,133,4,"[3, 1]",fi,"[6, 7]",6,7,0.21,False,3271,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,134,4,"[3, 2]",fi,"[6, 7]",6,6,0.22,True,3248,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,135,4,"[5, 6]",fi,"[6, 7]",7,7,0.39,True,4792,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,136,4,"[4, 2]",fi,"[6, 7]",6,7,0.25,False,3860,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,137,4,"[4, 1]",fi,"[7, 6]",6,7,0.08,False,3908,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,138,4,"[2, 4]",fi,"[6, 7]",6,6,0.17,True,3654,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,139,4,"[5, 5]",fi,"[7, 6]",7,7,0.25,True,4292,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,140,4,"[5, 4]",fi,"[6, 7]",7,7,0.13,True,4838,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,141,4,"[1, 4]",fi,"[7, 6]",6,6,0.76,True,5462,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,142,4,"[2, 6]",fi,"[7, 6]",7,6,0.15,False,3330,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,143,4,"[4, 4]",fi,"[6, 7]",7,6,0.24,False,4350,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,144,4,"[6, 2]",fi,"[7, 6]",7,6,0.38,False,3765,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,145,4,"[5, 1]",fi,"[7, 6]",6,7,0.41,False,4340,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,146,4,"[6, 3]",fi,"[7, 6]",7,7,0.11,True,3505,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,147,4,"[3, 5]",fi,"[6, 7]",7,7,0.21,True,4885,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,148,4,"[1, 1]",fi,"[6, 7]",6,6,0.62,True,3963,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,149,4,"[4, 5]",fi,"[7, 6]",7,7,0.17,True,6423,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,150,4,"[2, 2]",fi,"[6, 7]",6,7,0.26,False,6682,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,151,4,"[4, 6]",fi,"[7, 6]",7,6,0.26,False,4371,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,152,4,"[5, 3]",fi,"[6, 7]",7,6,0.24,False,5774,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,153,4,"[6, 5]",fi,"[7, 6]",7,7,0.2,True,52605,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,154,4,"[6, 6]",fi,"[6, 7]",7,7,0.18,True,3756,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,155,4,"[4, 4]",fi,"[6, 7]",7,7,0.16,True,6475,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,156,4,"[3, 5]",fi,"[7, 6]",7,7,0.13,True,4822,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,157,4,"[5, 6]",fi,"[6, 7]",7,7,0.22,True,9343,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,158,4,"[3, 1]",fi,"[7, 6]",6,7,0.1,False,4583,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,159,4,"[5, 5]",fi,"[7, 6]",7,7,0.08,True,8297,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,160,4,"[1, 2]",fi,"[6, 7]",6,6,0.77,True,7712,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,161,4,"[2, 3]",fi,"[6, 7]",6,6,0.15,True,4711,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,162,4,"[2, 2]",fi,"[6, 7]",6,7,0.18,False,6529,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,163,4,"[1, 1]",fi,"[6, 7]",6,6,0.89,True,4142,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,164,4,"[2, 6]",fi,"[6, 7]",7,6,0.21,False,6040,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,165,4,"[4, 1]",fi,"[7, 6]",6,7,0.19,False,3685,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,166,4,"[5, 1]",fi,"[7, 6]",6,7,0.24,False,7049,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,167,4,"[1, 3]",fi,"[6, 7]",6,6,1.0,True,4998,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,168,4,"[4, 2]",fi,"[6, 7]",6,6,0.25,True,6948,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,169,4,"[3, 6]",fi,"[7, 6]",7,7,0.17,True,6175,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,170,4,"[2, 1]",fi,"[7, 6]",6,7,0.07,False,7418,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,171,4,"[1, 4]",fi,"[6, 7]",6,6,1.0,True,6515,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,172,4,"[4, 5]",fi,"[7, 6]",7,7,0.08,True,5156,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,173,4,"[3, 2]",fi,"[6, 7]",6,7,0.09,False,7687,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,174,4,"[3, 3]",fi,"[6, 7]",6,6,0.1,True,3695,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,175,4,"[2, 4]",fi,"[6, 7]",6,6,0.04,True,4535,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,176,4,"[5, 4]",fi,"[6, 7]",7,7,0.07,True,4870,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,177,4,"[6, 3]",fi,"[6, 7]",7,7,0.13,True,3517,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,178,4,"[6, 4]",fi,"[7, 6]",7,7,0.24,True,3347,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,179,4,"[1, 5]",fi,"[7, 6]",6,6,1.0,True,8601,180,1
60de4cc94dfda4d9e1948e6d,blocked,epochs,True,180,4,"[6, 2]",fi,"[7, 6]",7,7,0.5,True,3827,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,1,4,"[4, 6]",fi,"[6, 7]",7,7,0.18,True,3558,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,2,1,"[3, 4]",fi,"[2, 0]",0,2,0.24,False,4610,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,3,3,"[4, 1]",fi,"[3, 5]",3,3,0.8300000000000001,True,3254,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,4,1,"[1, 3]",fi,"[2, 0]",0,0,0.49,True,2907,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,5,4,"[5, 6]",fi,"[7, 6]",7,6,0.08,False,7249,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,6,3,"[5, 6]",fi,"[3, 5]",5,5,0.35,True,6066,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,7,3,"[3, 4]",fi,"[5, 3]",3,5,0.26,False,3247,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,8,1,"[3, 3]",fi,"[0, 2]",0,0,0.43,True,4354,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,9,4,"[4, 5]",fi,"[6, 7]",7,7,0.16,True,12538,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,10,1,"[1, 1]",fi,"[0, 2]",0,0,0.38,True,2181,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,11,3,"[3, 6]",fi,"[3, 5]",5,5,0.33,True,2907,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,12,4,"[3, 6]",fi,"[6, 7]",7,6,0.26,False,4693,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,13,4,"[1, 6]",fi,"[6, 7]",6,6,1.0,True,2052,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,14,3,"[3, 1]",fi,"[5, 3]",3,3,0.97,True,3279,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,15,1,"[6, 5]",fi,"[2, 0]",2,2,0.96,True,2683,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,16,4,"[1, 4]",fi,"[7, 6]",6,6,0.67,True,3888,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,17,1,"[4, 3]",fi,"[0, 2]",0,0,0.18,True,9060,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,18,3,"[6, 2]",fi,"[3, 5]",5,5,0.14,True,5799,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,19,3,"[2, 6]",fi,"[5, 3]",5,5,0.78,True,2595,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,20,4,"[5, 2]",fi,"[7, 6]",6,7,0.39,False,3440,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,21,1,"[3, 5]",fi,"[2, 0]",2,2,0.22,True,4805,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,22,4,"[2, 5]",fi,"[7, 6]",6,7,0.11,False,3023,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,23,3,"[6, 6]",fi,"[5, 3]",5,5,0.29,True,4146,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,24,1,"[5, 5]",fi,"[0, 2]",2,2,0.44,True,9094,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,25,4,"[5, 4]",fi,"[7, 6]",7,7,0.25,True,3185,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,26,3,"[3, 3]",fi,"[5, 3]",3,3,0.26,True,13883,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,27,1,"[2, 6]",fi,"[2, 0]",2,0,0.49,False,2684,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,28,4,"[4, 1]",fi,"[7, 6]",6,7,0.32,False,2933,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,29,1,"[2, 3]",fi,"[2, 0]",0,0,0.27,True,5545,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,30,3,"[3, 5]",fi,"[5, 3]",5,5,0.39,True,3129,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,31,1,"[3, 6]",fi,"[0, 2]",2,2,0.5700000000000001,True,3081,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,32,4,"[1, 2]",fi,"[6, 7]",6,6,0.89,True,2562,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,33,3,"[4, 5]",fi,"[5, 3]",5,5,0.58,True,4598,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,34,4,"[3, 2]",fi,"[7, 6]",6,6,0.45,True,3412,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,35,3,"[4, 2]",fi,"[3, 5]",3,5,0.28,False,6179,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,36,1,"[1, 2]",fi,"[2, 0]",0,0,0.41,True,3135,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,37,1,"[3, 1]",fi,"[2, 0]",0,0,0.22,True,3204,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,38,4,"[4, 4]",fi,"[6, 7]",7,7,0.38,True,3897,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,39,3,"[6, 3]",fi,"[5, 3]",5,5,0.28,True,6496,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,40,3,"[5, 1]",fi,"[3, 5]",3,3,0.94,True,3462,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,41,1,"[1, 5]",fi,"[0, 2]",0,0,0.77,True,3498,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,42,4,"[3, 4]",fi,"[7, 6]",6,6,0.59,True,3128,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,43,4,"[6, 5]",fi,"[7, 6]",7,7,0.8200000000000001,True,2186,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,44,1,"[3, 2]",fi,"[2, 0]",0,0,0.31,True,3031,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,45,3,"[6, 1]",fi,"[5, 3]",3,3,0.97,True,2468,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,46,3,"[1, 3]",fi,"[3, 5]",3,3,0.4,True,6165,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,47,4,"[6, 6]",fi,"[7, 6]",7,7,0.78,True,2377,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,48,1,"[5, 2]",fi,"[0, 2]",0,0,0.38,True,3615,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,49,3,"[2, 5]",fi,"[5, 3]",3,5,0.24,False,7678,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,50,4,"[2, 4]",fi,"[6, 7]",6,7,0.33,False,2496,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,51,1,"[4, 1]",fi,"[0, 2]",0,0,0.22,True,1872,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,52,4,"[6, 2]",fi,"[6, 7]",7,7,0.6000000000000001,True,1708,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,53,3,"[4, 4]",fi,"[3, 5]",5,5,0.28,True,4834,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,54,1,"[1, 4]",fi,"[0, 2]",0,0,0.31,True,5829,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,55,4,"[1, 1]",fi,"[7, 6]",6,6,0.96,True,2978,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,56,1,"[4, 2]",fi,"[2, 0]",0,0,0.23,True,4528,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,57,3,"[2, 2]",fi,"[5, 3]",3,3,0.3,True,3726,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,58,4,"[5, 3]",fi,"[7, 6]",7,7,0.47,True,3251,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,59,1,"[4, 5]",fi,"[0, 2]",2,2,0.86,True,2162,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,60,3,"[5, 3]",fi,"[5, 3]",5,5,0.58,True,3280,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,61,1,"[4, 6]",fi,"[0, 2]",2,2,0.8300000000000001,True,2772,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,62,4,"[1, 3]",fi,"[6, 7]",6,6,0.84,True,1807,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,63,3,"[2, 1]",fi,"[3, 5]",3,3,0.8200000000000001,True,2424,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,64,4,"[4, 2]",fi,"[7, 6]",6,6,0.23,True,21299,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,65,1,"[6, 4]",fi,"[0, 2]",2,2,0.6900000000000001,True,2044,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,66,3,"[1, 1]",fi,"[5, 3]",3,3,0.74,True,2087,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,67,1,"[1, 6]",fi,"[0, 2]",0,0,0.8,True,2243,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,68,3,"[1, 5]",fi,"[3, 5]",3,5,0.52,False,3480,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,69,4,"[5, 1]",fi,"[6, 7]",6,7,0.85,False,2380,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,70,3,"[1, 2]",fi,"[3, 5]",3,3,0.51,True,3808,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,71,4,"[6, 3]",fi,"[7, 6]",7,7,0.71,True,3043,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,72,1,"[6, 2]",fi,"[2, 0]",2,0,0.58,False,2339,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,73,4,"[2, 2]",fi,"[6, 7]",6,7,0.27,False,1935,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,74,1,"[5, 4]",fi,"[2, 0]",2,2,0.53,True,2167,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,75,3,"[5, 4]",fi,"[3, 5]",5,5,0.47,True,3086,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,76,4,"[4, 3]",fi,"[6, 7]",6,6,0.49,True,2397,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,77,1,"[6, 6]",fi,"[0, 2]",2,2,0.8200000000000001,True,2078,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,78,3,"[1, 4]",fi,"[3, 5]",3,5,0.3,False,24193,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,79,1,"[2, 4]",fi,"[2, 0]",0,0,0.23,True,5301,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,80,4,"[2, 6]",fi,"[6, 7]",7,7,0.23,True,2448,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,81,3,"[5, 5]",fi,"[5, 3]",5,5,0.38,True,2733,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,82,1,"[2, 5]",fi,"[0, 2]",0,2,0.27,False,3504,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,83,3,"[4, 3]",fi,"[5, 3]",3,5,0.33,False,2308,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,84,4,"[3, 3]",fi,"[6, 7]",6,6,0.41,True,6042,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,85,1,"[5, 3]",fi,"[2, 0]",2,0,0.41,False,6789,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,86,3,"[4, 6]",fi,"[3, 5]",5,5,0.33,True,3022,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,87,4,"[6, 1]",fi,"[6, 7]",6,7,0.84,False,1990,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,88,1,"[5, 6]",fi,"[0, 2]",2,2,0.75,True,1920,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,89,4,"[5, 5]",fi,"[6, 7]",7,7,0.08,True,3691,180,1
60de4cc94dfda4d9e1948e6d,blocked,test1,False,90,3,"[2, 4]",fi,"[3, 5]",3,5,0.37,False,3064,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,1,3,"[3, 6]",fi,"[5, 3]",5,5,0.26,True,5962,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,2,4,"[1, 3]",fi,"[7, 6]",6,6,1.0,True,10370,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,3,1,"[6, 6]",fi,"[0, 2]",2,2,1.0,True,2636,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,4,1,"[6, 5]",fi,"[2, 0]",2,2,0.28,True,2989,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,5,4,"[6, 4]",fi,"[6, 7]",7,7,0.79,True,2234,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,6,3,"[2, 1]",fi,"[5, 3]",3,3,0.96,True,2681,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,7,1,"[5, 3]",fi,"[0, 2]",2,0,0.15,False,3130,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,8,4,"[1, 2]",fi,"[7, 6]",6,6,1.0,True,3521,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,9,3,"[6, 6]",fi,"[3, 5]",5,5,0.88,True,3528,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,10,1,"[4, 2]",fi,"[2, 0]",0,0,0.76,True,2308,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,11,4,"[2, 2]",fi,"[6, 7]",6,7,0.44,False,2424,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,12,3,"[4, 1]",fi,"[3, 5]",3,3,0.89,True,2771,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,13,4,"[4, 2]",fi,"[6, 7]",6,6,0.19,True,5961,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,14,3,"[1, 4]",fi,"[5, 3]",3,3,0.3,True,6762,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,15,1,"[2, 3]",fi,"[2, 0]",0,0,0.92,True,2355,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,16,4,"[5, 1]",fi,"[7, 6]",6,6,0.21,True,3003,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,17,1,"[6, 4]",fi,"[0, 2]",2,2,0.94,True,2731,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,18,3,"[5, 5]",fi,"[3, 5]",5,5,0.38,True,3388,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,19,1,"[2, 6]",fi,"[2, 0]",2,2,0.15,True,5863,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,20,4,"[5, 3]",fi,"[6, 7]",7,6,0.12,False,2619,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,21,3,"[2, 2]",fi,"[3, 5]",3,3,0.6000000000000001,True,3121,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,22,1,"[5, 4]",fi,"[0, 2]",2,2,0.26,True,3474,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,23,3,"[6, 5]",fi,"[3, 5]",5,5,0.37,True,2101,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,24,4,"[6, 5]",fi,"[6, 7]",7,7,0.6000000000000001,True,2005,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,25,1,"[6, 2]",fi,"[2, 0]",2,0,0.81,False,2591,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,26,4,"[4, 6]",fi,"[6, 7]",7,6,0.14,False,4968,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,27,3,"[2, 3]",fi,"[3, 5]",3,5,0.17,False,2431,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,28,1,"[3, 1]",fi,"[2, 0]",0,0,1.0,True,2369,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,29,4,"[3, 5]",fi,"[6, 7]",7,7,0.26,True,3225,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,30,3,"[3, 2]",fi,"[5, 3]",3,3,0.3,True,2945,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,31,4,"[2, 4]",fi,"[6, 7]",6,7,0.25,False,3391,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,32,3,"[5, 1]",fi,"[3, 5]",3,3,0.91,True,3062,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,33,1,"[3, 2]",fi,"[2, 0]",0,0,0.32,True,2213,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,34,3,"[6, 3]",fi,"[3, 5]",5,3,0.56,False,1873,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,35,1,"[2, 2]",fi,"[2, 0]",0,0,0.95,True,2348,180,1
60de4cc94dfda4d9e1948e6d,blocked,test2,False,36,4,"[5, 5]",fi,"[6, 7]",7,6,0.23,False,3079,180,1
