Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6407473a1e8e1242dbb51eea,5fba7bdfd13754a0e3542df8,APPROVED,2023-03-07T14:16:31.526000Z,2023-03-07T15:36:20.384000Z,2023-03-09T15:28:33.486000,2023-03-07T15:36:41.210149Z,4789,C15BMR3K,242,"Afrikaans, English",35,Female,White,South Africa,South Africa,South Africa,English,No,Full-Time
6407474614e3513ccbcd9178,60d9ce9737af4d27b6640d37,APPROVED,2023-03-07T14:18:17.638000Z,2023-03-07T15:09:08.764000Z,2023-03-09T15:27:54.632000,2023-03-07T15:09:09.324738Z,3052,C15BMR3K,379,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6407475413cf60fdbee40dc2,5d837955f1038a001f8d4ed6,APPROVED,2023-03-07T14:20:58.989000Z,2023-03-07T15:10:57.028000Z,2023-03-09T15:27:55.127000,2023-03-07T15:10:57.456711Z,2999,C15BMR3K,1142,English,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6407475cb93fb6d3cea1419b,62d9e46fded6a6209a518499,APPROVED,2023-03-07T14:17:12.359000Z,2023-03-07T15:12:11.387000Z,2023-03-09T15:27:55.580000,2023-03-07T15:12:11.761462Z,3300,C15BMR3K,47,English,31,Male,Black,United States,United States,United States,English,No,Full-Time
6407477be3b3245b74fa25ef,59be90270ac77f0001f059e6,APPROVED,2023-03-07T14:23:10.215000Z,2023-03-07T15:51:47.332000Z,2023-03-09T15:28:33.864000,2023-03-07T15:51:47.942632Z,5318,C15BMR3K,950,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6407477c478023265ca9a653,609ffde6ce77f26ad8157c29,APPROVED,2023-03-07T14:17:41.021000Z,2023-03-07T15:02:43.274000Z,2023-03-09T15:28:34.256000,2023-03-07T15:02:44.447774Z,2703,C15BMR3K,511,English,49,Female,White,United Kingdom,Ireland,United Kingdom,English,No,Full-Time
6407477ce02982cebaf2527c,5cf29f37329cee0019fe8188,APPROVED,2023-03-07T14:17:55.112000Z,2023-03-07T15:02:02.814000Z,2023-03-09T15:28:34.655000,2023-03-07T15:02:03.503842Z,2648,C15BMR3K,264,English,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6407477d9ff623b6f88578bc,636d39168fe0bc0570ee8da0,APPROVED,2023-03-07T14:17:33.087000Z,2023-03-07T15:25:47.028000Z,2023-03-09T15:27:56.049000,2023-03-07T15:25:47.441380Z,4094,C15BMR3K,244,English,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
640747827d625407e2c089a8,60017449682ed3025a873e3d,APPROVED,2023-03-07T14:17:42.678000Z,2023-03-07T15:19:58.095000Z,2023-03-09T15:28:35.041000,2023-03-07T15:20:00.401450Z,3736,C15BMR3K,684,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64074789fc1f3d1b743dbe89,5d52e15363bdb100010883f1,APPROVED,2023-03-07T14:17:56.157000Z,2023-03-07T15:43:22.207000Z,2023-03-09T15:27:56.560000,2023-03-07T15:43:27.295959Z,5127,C15BMR3K,1626,English,78,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6407478a2876f149bcea3a73,5ba1a06b0686690001f514ae,APPROVED,2023-03-07T14:19:03.542000Z,2023-03-07T15:33:33.864000Z,2023-03-09T15:28:35.434000,2023-03-07T15:33:59.683988Z,4471,C15BMR3K,1046,English,34,Female,Mixed,Zimbabwe,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6407478b76fbb5473e582d3f,60c7f0970b31e00de07b8131,APPROVED,2023-03-07T14:17:47.031000Z,2023-03-07T15:23:36.012000Z,2023-03-09T15:27:57.065000,2023-03-07T15:23:36.619435Z,3949,C15BMR3K,273,English,24,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
640747962232eff098927d04,5c6ab741a70f0f0001607363,APPROVED,2023-03-07T14:18:03.468000Z,2023-03-07T15:04:11.163000Z,2023-03-09T15:28:35.805000,2023-03-07T15:04:12.272342Z,2768,C15BMR3K,357,English,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6407479eeaf32ae943546505,6164b0c07cd2378a2d55c4c3,APPROVED,2023-03-07T14:19:48.796000Z,2023-03-07T15:01:03.685000Z,2023-03-09T15:28:36.185000,2023-03-07T15:01:04.155726Z,2475,C15BMR3K,403,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
640747a2a34545775583c3aa,5f39a493da1ce1553328ebd9,APPROVED,2023-03-07T14:18:10.411000Z,2023-03-07T15:44:45.628000Z,2023-03-09T15:28:36.782000,2023-03-07T15:44:46.057141Z,5196,C15BMR3K,418,"Afrikaans, English",27,Female,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
640747ad44c5191101fbbe42,5e54e72f4780844d1db7976d,APPROVED,2023-03-07T14:18:21.880000Z,2023-03-07T15:05:57.093000Z,2023-03-09T15:27:57.604000,2023-03-07T15:05:57.927983Z,2856,C15BMR3K,1025,English,38,Male,White,Australia,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
640747af9374601da69bc7b0,5cebdd05b52e610018c2d220,APPROVED,2023-03-07T14:18:52.923000Z,2023-03-07T15:15:39.779000Z,2023-03-09T15:28:37.173000,2023-03-07T15:15:40.215983Z,3407,C15BMR3K,771,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
640747b2df8337e1baaee741,5a606ae1eedc32000142ea79,APPROVED,2023-03-07T14:18:57.971000Z,2023-03-07T15:11:29.620000Z,2023-03-09T15:28:37.559000,2023-03-07T15:11:29.962802Z,3152,C15BMR3K,703,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
640747bd6dd9b48bfd16c2ed,5f7c8d07b5861b0c4c5820ca,APPROVED,2023-03-07T14:18:41.747000Z,2023-03-07T15:07:25.066000Z,2023-03-09T15:28:37.957000,2023-03-07T15:07:25.505968Z,2924,C15BMR3K,167,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
640747c1fc82b56d2f653860,60ad65eebbbdded30e50edba,APPROVED,2023-03-07T14:18:43.762000Z,2023-03-07T15:00:29.444000Z,2023-03-09T15:28:38.335000,2023-03-07T15:00:29.899849Z,2506,C15BMR3K,45,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
640747cfbd0703db93d83a96,5f14606495f8a710716e860e,APPROVED,2023-03-07T14:18:58.228000Z,2023-03-07T15:16:44.872000Z,2023-03-09T15:28:38.701000,2023-03-07T15:16:45.422602Z,3467,C15BMR3K,690,English,35,Female,White,United States,United States,United States,English,No,Full-Time
640747d3bafeea69723dbe79,604647daf93b230c5c1521f3,APPROVED,2023-03-07T14:18:59.498000Z,2023-03-07T15:33:00.470000Z,2023-03-09T15:27:58.076000,2023-03-07T15:33:04.322823Z,4441,C15BMR3K,888,"English, Spanish",49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
640747d71e8e1242dbb51efc,60603496c9a3d83273a11297,APPROVED,2023-03-07T14:19:03.166000Z,2023-03-07T15:45:28.392000Z,2023-03-09T15:28:39.073000,2023-03-07T15:45:28.929141Z,5186,C15BMR3K,441,English,28,Female,Black,South Africa,South Africa,South Africa,English,Yes,Other
640747ddad59f0bee80dc900,5fe6ecb7f4e23353fbf24459,APPROVED,2023-03-07T14:19:15.799000Z,2023-03-07T15:10:07.801000Z,2023-03-09T15:27:58.535000,2023-03-07T15:10:08.144477Z,3053,C15BMR3K,1082,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
640747e3b7c4cea333cd9124,5efe04e9e399372b1b7ca8c0,APPROVED,2023-03-07T14:19:25.871000Z,2023-03-07T15:13:35.642000Z,2023-03-09T15:28:39.460000,2023-03-07T15:13:36.042019Z,3250,C15BMR3K,572,English,30,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
640747e7102cd5653f294d4f,5bec4ebcf2dba6000166d420,APPROVED,2023-03-07T14:19:19.492000Z,2023-03-07T15:14:03.188000Z,2023-03-09T15:27:58.999000,2023-03-07T15:14:03.599984Z,3284,C15BMR3K,1455,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
640747e9cc73ebdc1782358f,5cfde288bab656000198b943,APPROVED,2023-03-07T14:19:21.769000Z,2023-03-07T15:11:22.791000Z,2023-03-09T15:27:59.458000,2023-03-07T15:11:23.228392Z,3122,C15BMR3K,601,English,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
640747fc54a80a6cf4b982c5,5f8836a5fb70462a169fc0ac,APPROVED,2023-03-07T14:22:30.756000Z,2023-03-07T15:00:58.530000Z,2023-03-09T15:27:59.918000,2023-03-07T15:00:58.958872Z,2308,C15BMR3K,461,"German, Hungarian, English",27,Male,White,United Kingdom,Hungary,United Kingdom,English,Yes,Full-Time
6407480098463f4ad82bb50d,64011d89460937cf59669000,APPROVED,2023-03-07T14:19:48.199000Z,2023-03-07T14:59:23.237000Z,2023-03-09T15:28:00.399000,2023-03-07T14:59:23.640828Z,2376,C15BMR3K,5,English,19,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
64074804e0ff531034c089ce,5f4353966486995aadc7f6a3,APPROVED,2023-03-07T14:19:48.687000Z,2023-03-07T15:06:41.103000Z,2023-03-09T15:28:39.830000,2023-03-07T15:06:41.527635Z,2813,C15BMR3K,913,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6407480b489525f160a22250,5986038865326000012c1578,APPROVED,2023-03-07T14:20:04.767000Z,2023-03-07T15:22:23.035000Z,2023-03-09T15:28:40.220000,2023-03-07T15:22:23.509466Z,3739,C15BMR3K,1349,English,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64074812eab4d23c1c1c64f4,5f8a00adad39c80963ea5cf0,APPROVED,2023-03-07T14:20:54.160000Z,2023-03-07T15:09:34.482000Z,2023-03-09T15:28:00.849000,2023-03-07T15:09:34.819673Z,2921,C15BMR3K,552,English,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64074817b19790905c3a5f5e,601492777b72a04ce67e2f6d,APPROVED,2023-03-07T14:20:07.296000Z,2023-03-07T15:28:26.755000Z,2023-03-09T15:28:01.403000,2023-03-07T15:28:27.219214Z,4100,C15BMR3K,1030,English,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6407481b55e1682c03d20ffb,593f105f02d1cc0001071a72,APPROVED,2023-03-07T14:20:43.244000Z,2023-03-07T15:55:40.124000Z,2023-03-09T15:28:40.590000,2023-03-07T15:55:43.025989Z,5697,C15BMR3K,806,English,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
640748217b77908c8451e98f,57e435221334540001170d65,APPROVED,2023-03-07T14:28:21.206000Z,2023-03-07T16:11:36.106000Z,2023-03-09T15:28:40.955000,2023-03-07T16:11:36.845204Z,6195,C15BMR3K,1235,English,68,Female,DATA_EXPIRED,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6407482d3b4e4015aeabe0d9,59712abaafd8a4000160ff35,APPROVED,2023-03-07T14:20:38.845000Z,2023-03-07T15:07:55.342000Z,2023-03-09T15:28:41.343000,2023-03-07T15:07:55.768193Z,2837,C15BMR3K,1149,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64074830cc1c063bd392e62a,6030210d761807e4edeb60ba,APPROVED,2023-03-07T14:21:02.191000Z,2023-03-07T15:22:35.090000Z,2023-03-09T15:28:01.990000,2023-03-07T15:22:35.478476Z,3693,C15BMR3K,127,"Afrikaans, English",23,Male,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
64074837ee3bb3cc87e3a3b1,5f3059fc3b12674b7a637b97,APPROVED,2023-03-07T14:20:43.738000Z,2023-03-07T15:16:34.285000Z,2023-03-09T15:28:02.577000,2023-03-07T15:16:34.701450Z,3351,C15BMR3K,616,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6407483e5b9830cd4718d3e5,5f3e788210bda10837e37fca,APPROVED,2023-03-07T14:20:58.033000Z,2023-03-07T16:18:37.812000Z,2023-03-09T15:28:41.765000,2023-03-07T16:18:38.185454Z,7060,C15BMR3K,268,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
640748419d2d5dab70e3a3b4,5de7900ceb1b0a6fe754b2c6,APPROVED,2023-03-07T14:20:49.731000Z,2023-03-07T15:11:53.949000Z,2023-03-09T15:28:03.539000,2023-03-07T15:11:55.773018Z,3065,C15BMR3K,1289,English,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
64074845352de0a453e3a3b8,5d435c546667d8001c638758,APPROVED,2023-03-07T14:21:41.748000Z,2023-03-07T16:04:03.316000Z,2023-03-09T15:28:42.129000,2023-03-07T16:04:03.713309Z,6142,C15BMR3K,189,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6407485c90ea889977abe0e0,602fea460a29c4d98a5d8034,APPROVED,2023-03-07T14:21:33.361000Z,2023-03-07T15:24:07.856000Z,2023-03-09T15:28:04.075000,2023-03-07T15:24:08.310746Z,3755,C15BMR3K,504,English,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6407485d9d2d5dab70e3a3b8,62c5f224fb8653dcf806d768,APPROVED,2023-03-07T14:21:27.589000Z,2023-03-07T15:12:12.930000Z,2023-03-09T15:28:04.635000,2023-03-07T15:12:14.572325Z,3046,C15BMR3K,175,English,37,Male,White,Germany,France,United Kingdom,English,No,Unemployed (and job seeking)
6407485dfdaef5032fb2f553,6122b9ffce05d8e56860755a,APPROVED,2023-03-07T14:21:17.884000Z,2023-03-07T15:16:20.140000Z,2023-03-09T15:28:42.530000,2023-03-07T15:16:20.567929Z,3303,C15BMR3K,475,English,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
640748639d7c6f9490de9f98,6001944c90dd7f081710f788,APPROVED,2023-03-07T14:21:47.265000Z,2023-03-07T15:21:09.463000Z,2023-03-09T15:28:42.906000,2023-03-07T15:21:09.822967Z,3563,C15BMR3K,596,English,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
